PreCondName,TrgCol,ratingName,CSName,UCSName,SoundName,ExtName,PreCond.thisRepN,PreCond.thisTrialN,PreCond.thisN,PreCond.thisIndex,RatingPreCond.thisRepN,RatingPreCond.thisTrialN,RatingPreCond.thisN,RatingPreCond.thisIndex,Cond.thisRepN,Cond.thisTrialN,Cond.thisN,Cond.thisIndex,RatingCond.thisRepN,RatingCond.thisTrialN,RatingCond.thisN,RatingCond.thisIndex,Extinction.thisRepN,Extinction.thisTrialN,Extinction.thisN,Extinction.thisIndex,RatingExt.thisRepN,RatingExt.thisTrialN,RatingExt.thisN,RatingExt.thisIndex,InstrBkg.started,TagFig.started,InstrKeyResp.started,InstrKeyResp.keys,InstrKeyResp.rt,precondBkg.started,imagePreCond.started,imagePreCond.stopped,BlankBkg.started,BlankBkg.stopped,Bkg.started,image.started,Scale.started,Scale.response,Scale.rt,fearRating.keys,fearRating.rt,InstrBkg2.started,TagFig2.started,key_resp.started,key_resp.keys,key_resp.rt,CSBkg.started,CS_image.started,UCSBkg.started,UCS_image.started,sound_1.started,CSBkg.stopped,CS_image.stopped,sound_1.stopped,InstrBkg3.started,TagFig3.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,ExtBkg.started,Ext_image.started,EndTxt.started,participant,session,date,expName,psychopyVersion,frameRate,
,-0.1,,Stimuli/CS+1.BMP,Stimuli/black.PNG,Sound/silent.wav,,,,,,,,,,0,26,26,1,,,,,,,,,,,,,,,,,,,,,497.6829173749866,501.8405664169986,,,,,,,,,,,,,489.65688712499104,489.65688712499104,,,,,,,,,,,,,,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,0.9,,Stimuli/CS+1.BMP,Stimuli/UCS1.BMP,Sound/scream1.wav,,,,,,,,,,0,27,27,9,,,,,,,,,,,,,,,,,,,,,508.85018099998706,513.0715251249931,,,,,,,,,,,,,501.8405664169986,501.8405664169986,507.9456554169883,507.9456554169883,507.93459609959393,,,,,,,,,,,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,0.4,,Stimuli/CS+3.BMP,Stimuli/black.PNG,Sound/silent.wav,,,,,,,,,,0,28,28,26,,,,,,,,,,,,,,,,,,,,,521.0200174999918,525.1093354999903,,,,,,,,,,,,,513.0715251249931,513.0715251249931,,,,,,,,,,,,,,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,0.9,,Stimuli/CS+4.BMP,Stimuli/UCS4.BMP,Sound/laugh1.wav,,,,,,,,,,0,29,29,36,,,,,,,,,,,,,,,,,,,,,532.100893625,536.4480698749976,,,,,,,,,,,,,525.1093354999903,525.1093354999903,531.1901697499998,531.1901697499998,531.1843187245919,,,,,,,,,,,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,0.9,,Stimuli/CS+4.BMP,Stimuli/UCS4.BMP,Sound/laugh1.wav,,,,,,,,,,0,30,30,34,,,,,,,,,,,,,,,,,,,,,543.4179101249902,547.5570463329932,,,,,,,,,,,,,536.4480698749976,536.4480698749976,542.455422125,542.455422125,542.4515325331915,,,,,,,,,,,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,0.9,,Stimuli/CS+4.BMP,Stimuli/UCS4.BMP,Sound/laugh1.wav,,,,,,,,,,0,31,31,37,,,,,,,,,,,,,,,,,,,,,554.5686045829934,558.8946267499996,,,,,,,,,,,,,547.5570463329932,547.5570463329932,553.5790877079999,553.5790877079999,553.5837797831948,,,,,,,,,,,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,0.4,,Stimuli/CS+3.BMP,Stimuli/black.PNG,Sound/silent.wav,,,,,,,,,,0,32,32,16,,,,,,,,,,,,,,,,,,,,,566.9569573329936,571.2065496249998,,,,,,,,,,,,,558.8946267499996,558.8946267499996,,,,,,,,,,,,,,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,0.4,,Stimuli/CS+3.BMP,Stimuli/black.PNG,Sound/silent.wav,,,,,,,,,,0,33,33,29,,,,,,,,,,,,,,,,,,,,,579.3362732499954,583.7519227079902,,,,,,,,,,,,,571.2065496249998,571.2065496249998,,,,,,,,,,,,,,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,0.9,,Stimuli/CS+4.BMP,Stimuli/UCS4.BMP,Sound/laugh1.wav,,,,,,,,,,0,34,34,43,,,,,,,,,,,,,,,,,,,,,590.7358452499902,594.7872612079955,,,,,,,,,,,,,583.7519227079902,583.7519227079902,589.8228790419962,589.8228790419962,589.8023333954916,,,,,,,,,,,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,0.9,,Stimuli/CS+4.BMP,Stimuli/UCS4.BMP,Sound/laugh1.wav,,,,,,,,,,0,35,35,41,,,,,,,,,,,,,,,,,,,,,601.7854363749939,605.9681030829961,,,,,,,,,,,,,594.7872612079955,594.7872612079955,600.8145359169866,600.8145359169866,600.8186101122964,,,,,,,,,,,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,0.9,,Stimuli/CS+4.BMP,Stimuli/UCS4.BMP,Sound/laugh1.wav,,,,,,,,,,0,36,36,39,,,,,,,,,,,,,,,,,,,,,612.9693101669982,617.0102314169926,,,,,,,,,,,,,605.9681030829961,605.9681030829961,611.9851702499873,611.9851702499873,611.9864641581983,,,,,,,,,,,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,0.4,,Stimuli/CS+3.BMP,Stimuli/black.PNG,Sound/silent.wav,,,,,,,,,,0,37,37,17,,,,,,,,,,,,,,,,,,,,,625.15823666699,629.4682061249914,,,,,,,,,,,,,617.0102314169926,617.0102314169926,,,,,,,,,,,,,,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,-0.1,,Stimuli/CS+4.BMP,Stimuli/black.PNG,Sound/silent.wav,,,,,,,,,,0,38,38,31,,,,,,,,,,,,,,,,,,,,,637.5706089999876,641.814756916996,,,,,,,,,,,,,629.4682061249914,629.4682061249914,,,,,,,,,,,,,,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,0.4,,Stimuli/CS+3.BMP,Stimuli/black.PNG,Sound/silent.wav,,,,,,,,,,0,39,39,18,,,,,,,,,,,,,,,,,,,,,649.8757892499998,654.2494069579989,,,,,,,,,,,,,641.814756916996,641.814756916996,,,,,,,,,,,,,,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,0.9,,Stimuli/CS+1.BMP,Stimuli/UCS1.BMP,Sound/scream1.wav,,,,,,,,,,0,40,40,3,,,,,,,,,,,,,,,,,,,,,661.2532632079965,665.360515458,,,,,,,,,,,,,654.2494069579989,654.2494069579989,660.3895208329923,660.3895208329923,660.3866305039031,,,,,,,,,,,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,0.9,,Stimuli/CS+1.BMP,Stimuli/UCS1.BMP,Sound/scream1.wav,,,,,,,,,,0,41,41,6,,,,,,,,,,,,,,,,,,,,,672.3534331249975,676.511747749988,,,,,,,,,,,,,665.360515458,665.360515458,671.3713077919965,671.3713077919965,671.3705625790986,,,,,,,,,,,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,0.4,,Stimuli/CS+3.BMP,Stimuli/black.PNG,Sound/silent.wav,,,,,,,,,,0,42,42,24,,,,,,,,,,,,,,,,,,,,,684.6249536249961,689.0210542079876,,,,,,,,,,,,,676.511747749988,676.511747749988,,,,,,,,,,,,,,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,0.9,,Stimuli/CS+1.BMP,Stimuli/UCS1.BMP,Sound/scream1.wav,,,,,,,,,,0,43,43,14,,,,,,,,,,,,,,,,,,,,,696.0200372919935,700.2237992499868,,,,,,,,,,,,,689.0210542079876,689.0210542079876,695.1342070829996,695.1342070829996,695.1230047206948,,,,,,,,,,,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,0.4,,Stimuli/CS+3.BMP,Stimuli/black.PNG,Sound/silent.wav,,,,,,,,,,0,44,44,22,,,,,,,,,,,,,,,,,,,,,708.217831832997,712.4026078329916,,,,,,,,,,,,,700.2237992499868,700.2237992499868,,,,,,,,,,,,,,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,-0.1,Instructions_EN/ratingCS+1.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,712.4026078329916,712.4026078329916,712.4026078329916,None,None,5,5.829802667009062,,,,,,,,,,,,,,,,,,,,,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,0.4,Instructions_EN/ratingCS+3.png,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,718.379867124997,718.379867124997,718.379867124997,None,None,6,1.4427349170146044,,,,,,,,,,,,,,,,,,,,,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,-0.1,Instructions_EN/ratingCS+4.png,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,719.8781180829974,719.8781180829974,719.8781180829974,None,None,7,2.013843792010448,,,,,,,,,,,,,,,,,,,,,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.9399791670003,721.9399791670003,721.9399791670003,space,4.314529917013715,,,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,0.4,,,,,Stimuli/CS+4.BMP,,,,,,,,,,,,,,,,,0,0,0,29,,,,,,,,,,,,,732.2899562499952,736.6246029579925,,,,,,,,,,,,,,,,,,,,,,,,,,726.3295894579933,726.3295894579933,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,0.4,,,,,Stimuli/CS+4.BMP,,,,,,,,,,,,,,,,,0,1,1,27,,,,,,,,,,,,,742.6399651669926,746.9658573329943,,,,,,,,,,,,,,,,,,,,,,,,,,736.6246029579925,736.6246029579925,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,0.4,,,,,Stimuli/CS+4.BMP,,,,,,,,,,,,,,,,,0,2,2,28,,,,,,,,,,,,,752.9560463329981,757.3184255829983,,,,,,,,,,,,,,,,,,,,,,,,,,746.9658573329943,746.9658573329943,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,0.4,,,,,Stimuli/CS+1.BMP,,,,,,,,,,,,,,,,,0,3,3,19,,,,,,,,,,,,,763.3056308749947,767.502691207992,,,,,,,,,,,,,,,,,,,,,,,,,,757.3184255829983,757.3184255829983,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,-0.1,,,,,Stimuli/CS+3.BMP,,,,,,,,,,,,,,,,,0,4,4,8,,,,,,,,,,,,,773.5054522919963,777.777484374994,,,,,,,,,,,,,,,,,,,,,,,,,,767.502691207992,767.502691207992,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,0.4,,,,,Stimuli/CS+4.BMP,,,,,,,,,,,,,,,,,0,5,5,23,,,,,,,,,,,,,783.7731275419937,787.8633582919865,,,,,,,,,,,,,,,,,,,,,,,,,,777.777484374994,777.777484374994,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,0.4,,,,,Stimuli/CS+4.BMP,,,,,,,,,,,,,,,,,0,6,6,24,,,,,,,,,,,,,793.8567812919937,798.1854435829882,,,,,,,,,,,,,,,,,,,,,,,,,,787.8633582919865,787.8633582919865,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,-0.1,,,,,Stimuli/CS+3.BMP,,,,,,,,,,,,,,,,,0,7,7,4,,,,,,,,,,,,,804.1907437919872,808.437171832993,,,,,,,,,,,,,,,,,,,,,,,,,,798.1854435829882,798.1854435829882,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,-0.1,,,,,Stimuli/CS+3.BMP,,,,,,,,,,,,,,,,,0,8,8,2,,,,,,,,,,,,,814.4241264579905,818.6170409169863,,,,,,,,,,,,,,,,,,,,,,,,,,808.437171832993,808.437171832993,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,-0.1,,,,,Stimuli/CS+3.BMP,,,,,,,,,,,,,,,,,0,9,9,5,,,,,,,,,,,,,824.6246443749988,828.8461079169938,,,,,,,,,,,,,,,,,,,,,,,,,,818.6170409169863,818.6170409169863,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,0.4,,,,,Stimuli/CS+1.BMP,,,,,,,,,,,,,,,,,0,10,10,14,,,,,,,,,,,,,834.8571456669888,839.0519639169943,,,,,,,,,,,,,,,,,,,,,,,,,,828.8461079169938,828.8461079169938,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,0.4,,,,,Stimuli/CS+4.BMP,,,,,,,,,,,,,,,,,0,11,11,26,,,,,,,,,,,,,845.0240288329951,849.2921417499892,,,,,,,,,,,,,,,,,,,,,,,,,,839.0519639169943,839.0519639169943,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,-0.1,,,,,Stimuli/CS+3.BMP,,,,,,,,,,,,,,,,,0,12,12,0,,,,,,,,,,,,,855.2751630419953,859.3585939169861,,,,,,,,,,,,,,,,,,,,,,,,,,849.2921417499892,849.2921417499892,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,0.4,,,,,Stimuli/CS+1.BMP,,,,,,,,,,,,,,,,,0,13,13,12,,,,,,,,,,,,,865.3409447499871,869.6816757919878,,,,,,,,,,,,,,,,,,,,,,,,,,859.3585939169861,859.3585939169861,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,0.4,,,,,Stimuli/CS+4.BMP,,,,,,,,,,,,,,,,,0,14,14,25,,,,,,,,,,,,,875.6921152079885,879.948178791994,,,,,,,,,,,,,,,,,,,,,,,,,,869.6816757919878,869.6816757919878,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,-0.1,,,,,Stimuli/CS+3.BMP,,,,,,,,,,,,,,,,,0,15,15,9,,,,,,,,,,,,,885.9442241669894,890.5134287499968,,,,,,,,,,,,,,,,,,,,,,,,,,879.948178791994,879.948178791994,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,0.4,,,,,Stimuli/CS+1.BMP,,,,,,,,,,,,,,,,,0,16,16,10,,,,,,,,,,,,,896.5262126669986,900.7254977079865,,,,,,,,,,,,,,,,,,,,,,,,,,890.5134287499968,890.5134287499968,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,0.4,,,,,Stimuli/CS+4.BMP,,,,,,,,,,,,,,,,,0,17,17,21,,,,,,,,,,,,,906.7115930829896,910.9119158329995,,,,,,,,,,,,,,,,,,,,,,,,,,900.7254977079865,900.7254977079865,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,0.4,,,,,Stimuli/CS+1.BMP,,,,,,,,,,,,,,,,,0,18,18,16,,,,,,,,,,,,,916.9119687919883,921.0978167079884,,,,,,,,,,,,,,,,,,,,,,,,,,910.9119158329995,910.9119158329995,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,0.4,,,,,Stimuli/CS+1.BMP,,,,,,,,,,,,,,,,,0,19,19,18,,,,,,,,,,,,,927.0925361669943,931.4424808329932,,,,,,,,,,,,,,,,,,,,,,,,,,921.0978167079884,921.0978167079884,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,-0.1,,,,,Stimuli/CS+3.BMP,,,,,,,,,,,,,,,,,0,20,20,1,,,,,,,,,,,,,937.443944832994,941.5803738329996,,,,,,,,,,,,,,,,,,,,,,,,,,931.4424808329932,931.4424808329932,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,0.4,,,,,Stimuli/CS+1.BMP,,,,,,,,,,,,,,,,,0,21,21,13,,,,,,,,,,,,,947.5941860829917,951.8807819999929,,,,,,,,,,,,,,,,,,,,,,,,,,941.5803738329996,941.5803738329996,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,0.4,,,,,Stimuli/CS+1.BMP,,,,,,,,,,,,,,,,,0,22,22,15,,,,,,,,,,,,,957.8765454169916,962.1281298329995,,,,,,,,,,,,,,,,,,,,,,,,,,951.8807819999929,951.8807819999929,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,-0.1,,,,,Stimuli/CS+3.BMP,,,,,,,,,,,,,,,,,0,23,23,7,,,,,,,,,,,,,968.1121390419867,972.2635237079958,,,,,,,,,,,,,,,,,,,,,,,,,,962.1281298329995,962.1281298329995,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,0.4,,,,,Stimuli/CS+1.BMP,,,,,,,,,,,,,,,,,0,24,24,17,,,,,,,,,,,,,978.245807416999,982.3856246669893,,,,,,,,,,,,,,,,,,,,,,,,,,972.2635237079958,972.2635237079958,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,0.4,,,,,Stimuli/CS+4.BMP,,,,,,,,,,,,,,,,,0,25,25,20,,,,,,,,,,,,,988.3945921249979,992.6881597920001,,,,,,,,,,,,,,,,,,,,,,,,,,982.3856246669893,982.3856246669893,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,0.4,,,,,Stimuli/CS+1.BMP,,,,,,,,,,,,,,,,,0,26,26,11,,,,,,,,,,,,,998.6788246249926,1002.8082883329917,,,,,,,,,,,,,,,,,,,,,,,,,,992.6881597920001,992.6881597920001,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,-0.1,,,,,Stimuli/CS+3.BMP,,,,,,,,,,,,,,,,,0,27,27,3,,,,,,,,,,,,,1008.8146823749994,1012.9237587499956,,,,,,,,,,,,,,,,,,,,,,,,,,1002.8082883329917,1002.8082883329917,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,0.4,,,,,Stimuli/CS+4.BMP,,,,,,,,,,,,,,,,,0,28,28,22,,,,,,,,,,,,,1018.9128897919873,1023.0011682919867,,,,,,,,,,,,,,,,,,,,,,,,,,1012.9237587499956,1012.9237587499956,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,-0.1,,,,,Stimuli/CS+3.BMP,,,,,,,,,,,,,,,,,0,29,29,6,,,,,,,,,,,,,1028.996044332991,1033.1316667079955,,,,,,,,,,,,,,,,,,,,,,,,,,1023.0011682919867,1023.0011682919867,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,-0.1,Instructions_EN/ratingCS+1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,1033.1316667079955,1033.1316667079955,1033.1316667079955,None,None,4,3.937852417016984,,,,,,,,,,,,,,,,,,,,,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,0.4,Instructions_EN/ratingCS+3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,1037.2141783749976,1037.2141783749976,1037.2141783749976,None,None,7,0.9236024590209126,,,,,,,,,,,,,,,,,,,,,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,-0.1,Instructions_EN/ratingCS+4.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,1038.1943552079902,1038.1943552079902,1038.1943552079902,None,None,8,1.6021323340100935,,,,,,,,,,,,,,,,,,,,,,Demo,001,2022-12-14_05h50.47.314,FigureTest,2022.2.4,59.46861804093505,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.8874117499945,,,,,,,
